,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,1.2152469,1.1851878,1.0694888,1.0506996,0.9858987,0.8816957,1.1348615,2.035346,2.9364295,3.535405,4.2257915,4.7187824,5.1184893,5.539358,5.8571267,6.137394,6.3241496,6.561897,6.8917294,7.0830255,7.226258,7.453457,7.644358,7.8720446,7.964039,8.048055,8.212898,8.355689,8.358334,8.484011,8.544515,8.693753,8.752548,8.822069,8.760333,8.878114,8.903125,8.99656,8.961901,9.080845,9.054391,9.082116,9.093346,9.206751,9.106073,9.114165,9.226474,9.22101,9.170233,9.183558,9.241658,9.333618,9.377149,9.236979,9.28652,9.275588,9.272734,9.361516,9.268869,9.319786,9.374921,9.247612,9.330824,9.289869,9.282497,9.366917,9.329965,9.2837,9.331037,9.383023,9.334131,9.273873,9.253351,9.343361,9.271852,9.3401,9.324115,9.287186,9.310712,9.30548,9.33123,9.339121,9.261273,9.386644,9.30764,9.342229,9.286201,9.309794,9.20053,9.283815,9.302253,9.225918,9.319576,9.322463,9.275341,9.258266,9.297893,9.3206005,9.24253,9.270584
11,1.2176648,1.2017106,1.0726558,1.0572071,0.9746744,0.8895248,1.1189479,2.025404,2.9460795,3.5183818,4.2151327,4.6950874,5.0922074,5.5317936,5.8392177,6.11604,6.301462,6.5444536,6.8892984,7.0790725,7.2019777,7.418694,7.6325006,7.866789,7.9412394,8.020951,8.192244,8.33699,8.325921,8.465245,8.514715,8.682352,8.744041,8.822808,8.731222,8.868031,8.871065,8.979674,8.9435625,9.082825,9.041161,9.052795,9.097145,9.19565,9.075544,9.093055,9.216172,9.189516,9.153263,9.163908,9.229591,9.327672,9.367895,9.231059,9.274873,9.241186,9.260742,9.357087,9.251321,9.306994,9.3685465,9.231769,9.311297,9.272591,9.251692,9.353067,9.321157,9.26599,9.326657,9.361512,9.306338,9.256142,9.248225,9.343666,9.252783,9.333243,9.312122,9.260891,9.2968855,9.294626,9.336934,9.315348,9.23797,9.374351,9.289097,9.332321,9.266134,9.296315,9.167741,9.262839,9.278981,9.19989,9.311797,9.301648,9.26324,9.237083,9.276399,9.29456,9.22665,9.251243
12,1.002409,0.85682195,0.91658807,0.81385046,0.87117255,0.64140594,1.0835699,1.7336781,2.530248,3.3710155,3.902821,4.411661,4.9359345,5.1165776,5.451784,5.855145,6.222402,6.4312925,6.490613,6.7824316,7.0452914,7.222225,7.4121237,7.3909817,7.7319508,7.8940783,7.9987516,8.049034,8.347247,8.373994,8.497817,8.419752,8.5048,8.557153,8.841762,8.816902,8.831015,8.858517,8.976135,8.837916,9.033129,9.003229,9.067504,8.989263,9.203954,9.214306,9.065166,9.168253,9.242936,9.25189,9.264833,9.111972,9.129226,9.356693,9.284623,9.351685,9.353305,9.1855345,9.422514,9.268515,9.2577505,9.43449,9.219341,9.3184805,9.391856,9.244559,9.303918,9.400877,9.28641,9.252663,9.300991,9.384235,9.409044,9.30211,9.382892,9.269344,9.280687,9.38793,9.350858,9.3695755,9.292917,9.330332,9.442674,9.254538,9.312611,9.317542,9.445709,9.330453,9.536158,9.367934,9.360424,9.474977,9.322206,9.341171,9.363108,9.352932,9.37795,9.301564,9.404345,9.407005
13,1.7141407,1.6743038,1.6426284,1.5699371,1.5088189,1.393109,1.6993134,2.6983175,3.5759256,4.2807775,4.8287544,5.3498054,5.7966375,6.222621,6.5165176,6.7473817,7.0525174,7.3240685,7.4937634,7.684391,7.95709,8.079647,8.141124,8.3544035,8.494855,8.625722,8.625375,8.722113,8.781973,8.894874,8.9547205,9.018468,9.067607,9.077457,9.172497,9.148988,9.175352,9.18566,9.245327,9.251217,9.275313,9.378681,9.38308,9.305558,9.348711,9.422075,9.386947,9.410974,9.439197,9.489479,9.376397,9.423839,9.368863,9.444721,9.429431,9.427816,9.409221,9.421536,9.420467,9.435769,9.378044,9.429713,9.474384,9.514144,9.423321,9.39901,9.409166,9.413694,9.408442,9.381227,9.422272,9.420229,9.487141,9.436871,9.471827,9.457949,9.466812,9.411508,9.41093,9.42135,9.427139,9.399572,9.443408,9.393484,9.478113,9.424192,9.385344,9.412186,9.460255,9.469191,9.392095,9.458967,9.440078,9.424224,9.466331,9.50451,9.404284,9.428017,9.437012,9.470342
14,1.0033242,0.84735674,0.91410244,0.80895674,0.8772257,0.63402313,1.0893534,1.7347504,2.5258212,3.3750546,3.9070854,4.4183817,4.9480076,5.117189,5.456378,5.866235,6.2340393,6.438905,6.48972,6.784161,7.0546427,7.2371583,7.415387,7.3908234,7.7440042,7.906124,8.005562,8.0547495,8.360021,8.383907,8.511745,8.426664,8.508376,8.556656,8.855846,8.824454,8.841606,8.8676405,8.98379,8.835266,9.040457,9.018227,9.0693655,8.994571,9.217062,9.2241335,9.067393,9.182739,9.248422,9.260375,9.268907,9.114261,9.133642,9.361124,9.289835,9.367835,9.358126,9.186527,9.433408,9.27268,9.262669,9.4419155,9.224972,9.3278475,9.40587,9.250307,9.307422,9.409404,9.287264,9.262157,9.312811,9.389492,9.414031,9.30649,9.392463,9.27419,9.286141,9.398899,9.357395,9.3765745,9.291611,9.341982,9.455575,9.262374,9.322221,9.3252535,9.457283,9.335594,9.552245,9.379064,9.368797,9.488179,9.327429,9.352528,9.368766,9.362017,9.387528,9.311569,9.408475,9.415254
15,1.2724355,1.0917473,1.0890257,1.0243901,1.1178432,0.8114105,1.2633604,2.102959,2.9217055,3.6571608,4.3329954,4.8618717,5.3515806,5.593337,5.967646,6.348025,6.5532093,6.735051,6.9186,7.144649,7.411421,7.7100625,7.7183666,7.891601,8.172045,8.258918,8.324558,8.453112,8.560279,8.653143,8.769262,8.805801,8.814594,8.816966,8.98946,8.994518,9.0616455,9.123716,9.079185,9.032921,9.165071,9.309791,9.127684,9.271667,9.292874,9.265123,9.244163,9.433218,9.246175,9.311192,9.287629,9.354234,9.4162245,9.302319,9.352927,9.507487,9.333034,9.3598,9.42353,9.369575,9.428058,9.355784,9.399173,9.425746,9.476099,9.431879,9.366004,9.400965,9.327171,9.493783,9.48518,9.340051,9.330728,9.394085,9.414078,9.394913,9.397021,9.436677,9.395464,9.399775,9.298444,9.489924,9.448101,9.483507,9.4389715,9.445047,9.444951,9.369521,9.44424,9.444595,9.4024105,9.421629,9.385795,9.4738655,9.35532,9.396759,9.420936,9.453522,9.29685,9.386033
16,1.7134607,1.678168,1.641459,1.5700741,1.5028868,1.3935208,1.6912034,2.691833,3.5769153,4.271421,4.8226113,5.3383965,5.784871,6.2169566,6.507071,6.7376494,7.0419173,7.315057,7.490493,7.680717,7.9454603,8.064616,8.1347275,8.350339,8.484969,8.613866,8.615986,8.713746,8.76857,8.886986,8.9426,9.013421,9.063462,9.07686,9.160713,9.144904,9.162383,9.179186,9.237658,9.251061,9.270011,9.367311,9.38406,9.301372,9.336665,9.413507,9.382345,9.399039,9.431746,9.481274,9.371346,9.421384,9.365677,9.442189,9.4248705,9.415042,9.404404,9.419663,9.414209,9.430675,9.376015,9.42354,9.466435,9.507401,9.411735,9.393866,9.40569,9.406997,9.406553,9.373505,9.411839,9.413048,9.484977,9.437371,9.464552,9.455311,9.462041,9.401474,9.405711,9.417373,9.429159,9.3909855,9.434717,9.389506,9.470957,9.420914,9.378211,9.406902,9.44776,9.461305,9.383072,9.448975,9.437116,9.416761,9.461347,9.496038,9.396184,9.418032,9.430198,9.46259
17,0.66405267,0.64757687,0.5834861,0.5343519,0.47365242,0.40942734,0.66556895,1.3155782,2.1681356,2.8668191,3.4723938,3.9598334,4.374177,4.680393,4.9993873,5.342376,5.613638,5.8679733,6.1151233,6.3666906,6.4713073,6.6586947,7.062626,7.083223,7.2426867,7.3883924,7.672267,7.752933,7.9316754,7.9811535,8.076853,8.118651,8.252085,8.395336,8.419058,8.532666,8.541795,8.625653,8.703232,8.739503,8.791719,8.63417,8.823064,8.848147,8.911323,8.898737,8.941965,8.888063,9.005999,8.94873,9.136033,9.019986,9.079678,9.14818,9.127446,9.076862,9.203902,9.133405,9.189071,9.146611,9.190569,9.2192955,9.05768,9.047954,9.143326,9.159103,9.197274,9.204151,9.224025,9.134736,9.107843,9.219875,9.186428,9.166494,9.140318,9.113964,9.114017,9.182577,9.19936,9.197226,9.22312,9.144637,9.158261,9.153656,9.074167,9.15134,9.237658,9.2071905,9.17548,9.111334,9.201675,9.168043,9.162768,9.139033,9.158472,9.100305,9.198504,9.12591,9.22698,9.177254
18,0.7118767,0.6919187,0.6385499,0.5950709,0.5383039,0.46848097,0.75272644,1.4050014,2.2334228,2.9716947,3.5573199,4.0578623,4.469134,4.7796245,5.100714,5.4256797,5.7237005,5.962769,6.1971684,6.456332,6.5969973,6.779153,7.1450896,7.1676345,7.339826,7.4923677,7.7570753,7.8336697,8.039357,8.058727,8.162438,8.180124,8.312716,8.433557,8.498648,8.588751,8.633968,8.676831,8.77199,8.791414,8.845818,8.71103,8.869862,8.895188,8.98542,8.969974,8.995076,8.947352,9.0844145,9.0299635,9.1824465,9.055095,9.104233,9.194946,9.17057,9.134074,9.253163,9.16159,9.228231,9.190318,9.205401,9.274409,9.133076,9.112528,9.208576,9.192753,9.244081,9.259244,9.253833,9.187642,9.174481,9.29087,9.222309,9.185343,9.187846,9.162401,9.163722,9.246145,9.244975,9.23653,9.245659,9.20104,9.222896,9.169155,9.141434,9.185494,9.279968,9.250591,9.254035,9.166168,9.274849,9.233968,9.207951,9.182112,9.218241,9.151906,9.253656,9.184647,9.298058,9.246068
19,1.1007402,1.0344114,0.927615,0.91043955,0.8863212,0.73232794,1.0248202,1.8843082,2.7669215,3.3782127,4.099287,4.596781,5.0063596,5.3785706,5.718575,6.036041,6.1974545,6.411911,6.7438745,6.943611,7.0881243,7.3615127,7.536648,7.7533975,7.8819504,7.955704,8.137343,8.288329,8.304089,8.42232,8.498885,8.638456,8.68713,8.7535305,8.715228,8.8369255,8.877417,8.980146,8.919997,9.023522,9.025761,9.065827,9.024277,9.197264,9.093776,9.074419,9.189744,9.228827,9.121474,9.138376,9.219033,9.315012,9.388511,9.198785,9.2663965,9.298276,9.252941,9.34494,9.2690115,9.30308,9.386266,9.228803,9.313003,9.266829,9.297783,9.375469,9.318392,9.280667,9.309194,9.412556,9.351617,9.254357,9.211317,9.328762,9.257462,9.322088,9.3060465,9.295434,9.306676,9.299094,9.295081,9.362856,9.262855,9.408742,9.297608,9.346118,9.301319,9.298957,9.198482,9.277724,9.306379,9.217463,9.304359,9.33496,9.246515,9.231846,9.30268,9.329185,9.207565,9.249637
