,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
10,-0.4153164,-0.33263403,-0.23897721,-0.15822563,-0.06305106,0.024375014,0.13156885,0.22103481,0.3124891,0.37625802,0.47797695,0.5651499,0.63926595,0.6627679,0.60922605,0.5415901,0.4121915,0.31240416,0.29172552,0.24949619,0.23693669,0.20910251,0.19528246,0.18524453,0.18216635,0.1717058,0.17727499,0.18703714,0.1888448,0.20051983,0.19965598,0.20853119,0.20945936,0.20829052,0.2263256,0.21608621,0.22804235,0.23997004,0.24528158,0.2502538,0.25060192,0.2766876,0.26241255,0.24515492,0.26600122,0.2827875,0.26916927,0.28306484,0.2875117,0.30713913,0.29873285,0.3011548,0.29379946,0.32045582,0.31514156,0.30180934,0.32415068,0.33053002,0.3417481,0.33782363,0.35086694,0.3548599,0.34169945,0.355577,0.37222618,0.361292,0.3750634,0.36276338,0.3696514,0.3887935,0.35940826,0.36380452,0.37080753,0.3605224,0.3763324,0.3660213,0.3546897,0.36136276,0.36222202,0.37727895,0.3503453,0.37642187,0.36167952,0.35919398,0.37299815,0.36496836,0.38006705,0.36874887,0.3662519,0.3658356,0.3753358,0.3646702,0.36083198,0.3736223,0.35294643,0.36718103,0.36084086,0.3636689,0.37095582,0.3632136,0.37459573,0.37030378,0.3476084,0.359523,0.37960646,0.36339992,0.37933815,0.36064354,0.35924876,0.3818332,0.3699175,0.37125653,0.36775243,0.37283698,0.36095458,0.3661185,0.353103,0.38243222,0.36075774,0.35870788,0.36520138,0.36779797,0.3757181,0.36537012,0.36056817,0.36706984,0.36361766,0.3647462,0.35809615,0.36471894,0.3654875
11,-0.4457935,-0.34560052,-0.25991753,-0.16186196,-0.05731477,0.03728562,0.13943128,0.21645932,0.31794637,0.39324716,0.48863664,0.55322915,0.59277433,0.5967332,0.53840035,0.4668687,0.36028272,0.3153438,0.2788989,0.26665398,0.24328865,0.23887439,0.21412036,0.20217347,0.19237919,0.19030368,0.19286825,0.19021638,0.20409358,0.2076124,0.20864084,0.20526786,0.22255169,0.22201191,0.23539883,0.2314364,0.238277,0.24202873,0.25062412,0.25271565,0.24511024,0.25960833,0.28298068,0.2705923,0.2815231,0.29515597,0.28530926,0.28785628,0.29252544,0.32132205,0.3167916,0.30395022,0.31200358,0.31375873,0.3178178,0.33025265,0.3425851,0.33529145,0.34260353,0.34878552,0.34949532,0.34729353,0.36270446,0.376424,0.3726464,0.37347186,0.3760529,0.37959594,0.387038,0.36302665,0.3659384,0.35988647,0.37328625,0.36386698,0.38850197,0.37586987,0.37043068,0.37023807,0.37685233,0.3640026,0.36492023,0.371219,0.36569256,0.3697233,0.37527516,0.38665482,0.38511968,0.37054038,0.3650172,0.3763482,0.3636923,0.3711477,0.37410927,0.3742768,0.3786941,0.37264434,0.35745704,0.3706804,0.38213903,0.3725554,0.37359664,0.37186468,0.3779765,0.36207005,0.37224206,0.36373514,0.38124084,0.36896944,0.36289477,0.38135746,0.36470324,0.37006587,0.3700231,0.3681377,0.38247642,0.37325874,0.35480925,0.37584049,0.36850435,0.36639,0.3515145,0.37402475,0.3826279,0.36662465,0.37027478,0.37098247,0.37752253,0.36806533,0.36969683,0.3740146,0.3800578
12,-0.4484535,-0.34648806,-0.26289016,-0.16510245,-0.05766026,0.039521523,0.1349177,0.21605496,0.31812975,0.3924879,0.48685843,0.54726136,0.57930064,0.58183634,0.52719134,0.45555955,0.35638317,0.31237108,0.273934,0.2745466,0.24575885,0.24396221,0.2255789,0.20840189,0.20088293,0.19500664,0.1997574,0.19242436,0.20965156,0.21043642,0.20957594,0.20568275,0.22414461,0.22262333,0.23486222,0.23386253,0.24159665,0.24603088,0.25190687,0.25368476,0.24656916,0.2620387,0.2810282,0.274567,0.28240234,0.2944553,0.28525543,0.29097977,0.29407227,0.32523838,0.31782547,0.30518746,0.3152258,0.31320816,0.31704408,0.3279641,0.34482616,0.33693227,0.3444895,0.35031265,0.34932575,0.3489347,0.36481658,0.37984133,0.37475377,0.37209678,0.38038912,0.38150612,0.38830966,0.3627526,0.36764807,0.35970926,0.3727208,0.36595196,0.3853489,0.37154636,0.37070906,0.37018847,0.37742162,0.36468288,0.36525875,0.36995557,0.36596346,0.36543846,0.37804967,0.38308775,0.38731426,0.371561,0.36480117,0.37806022,0.3640056,0.3685094,0.37255648,0.374239,0.37617853,0.3698348,0.35734785,0.37057045,0.38046464,0.37386185,0.37277305,0.3720676,0.37739894,0.36069468,0.36917982,0.3628316,0.3812204,0.3671059,0.3610797,0.37739304,0.36511642,0.36796343,0.3670995,0.36525822,0.3805621,0.36885566,0.3512058,0.3709171,0.36472875,0.36510327,0.3494489,0.37564048,0.37614983,0.36270556,0.37003165,0.3669159,0.37763444,0.36506385,0.3683091,0.37574118,0.3796538
13,-0.37562263,-0.30220833,-0.21417873,-0.14731148,-0.057484187,0.039073087,0.10394597,0.19429825,0.24958247,0.33548433,0.42454267,0.51299417,0.5717034,0.639976,0.7505215,0.82632625,0.8991035,0.9337021,0.95219123,0.9579542,0.8488565,0.67959857,0.51283395,0.3701158,0.26888365,0.17853653,0.16608748,0.16041973,0.15517616,0.17656605,0.1594094,0.18053074,0.17949283,0.16961037,0.18130141,0.1895909,0.1888297,0.19700153,0.18412596,0.18538347,0.2050164,0.20885286,0.20481783,0.21684566,0.21915582,0.22200504,0.22347315,0.2234995,0.23188333,0.22968885,0.24513859,0.23457018,0.23578385,0.2533437,0.25002024,0.25501424,0.25366774,0.27427906,0.2662255,0.2753612,0.2797202,0.28336307,0.28668195,0.2845772,0.30273467,0.29019004,0.3077165,0.29838234,0.3151449,0.28716254,0.294151,0.3080186,0.30003592,0.3053171,0.29887813,0.31254113,0.30230236,0.29359055,0.31421602,0.29971117,0.32007736,0.28742883,0.29626638,0.30745545,0.3191808,0.31490982,0.30931228,0.30685174,0.30685744,0.29551405,0.28376448,0.3104599,0.30752537,0.2952808,0.3092558,0.29742426,0.29539257,0.3007434,0.29534474,0.31954804,0.30072388,0.29143426,0.30774742,0.29708672,0.30094975,0.30922508,0.30433828,0.31036744,0.28610054,0.31125405,0.29406017,0.30480507,0.2940175,0.28247267,0.31510392,0.2953876,0.29948676,0.29834494,0.2920435,0.29518062,0.29967275,0.29734218,0.2955812,0.2925572,0.30287713,0.30026063,0.30054545,0.29424986,0.28995633,0.29711148,0.3113334
14,-0.3887766,-0.30452845,-0.23097266,-0.13708901,-0.04802896,0.033451386,0.10745001,0.19524021,0.27150962,0.36386147,0.41550037,0.5041078,0.59447336,0.66075385,0.7502823,0.82389367,0.89401686,0.95150805,0.94288963,0.88974035,0.748325,0.5866061,0.442268,0.30504224,0.22931802,0.19216004,0.1876902,0.17563394,0.17322172,0.17449482,0.16363525,0.18417852,0.18793337,0.18916969,0.1998034,0.19342425,0.18788727,0.20058829,0.19765644,0.20081908,0.20572898,0.2057263,0.22261152,0.23744152,0.23042221,0.24366371,0.23092602,0.23360011,0.24407399,0.25072277,0.24587202,0.24111193,0.26503256,0.26390833,0.25293818,0.26363176,0.26559335,0.27786255,0.27366212,0.28411144,0.28587863,0.29210564,0.30014482,0.300758,0.29476616,0.3010003,0.315774,0.30644196,0.30098182,0.29961407,0.30212623,0.29977077,0.29820073,0.29949307,0.30027217,0.30807325,0.3072802,0.31199625,0.3112804,0.29376802,0.30072153,0.3080893,0.30758804,0.31051415,0.29671764,0.3019351,0.29871237,0.29847804,0.30343378,0.29448906,0.29629457,0.29443654,0.2923843,0.30322012,0.3066238,0.3059463,0.3067693,0.30328912,0.30127788,0.30433464,0.29346684,0.3022355,0.30159298,0.3129093,0.2984294,0.3018306,0.30103302,0.31113562,0.3041296,0.29589775,0.30273616,0.30961207,0.31782514,0.3028878,0.30772123,0.30478358,0.30252934,0.3013759,0.30964303,0.31290653,0.3060898,0.3032341,0.30991933,0.299909,0.3026292,0.30416173,0.30817154,0.30219877,0.30145764,0.30786413,0.294923
15,-0.42749035,-0.33857113,-0.2576507,-0.15835623,-0.048904654,0.04347434,0.118631184,0.21206993,0.29293945,0.3795364,0.45613998,0.52719426,0.6348423,0.7286508,0.8368791,0.90112877,0.9786123,1.0087659,0.96603906,0.8492259,0.6319217,0.42271718,0.29026797,0.19527194,0.14521158,0.15371531,0.16342157,0.17860886,0.17474778,0.17492038,0.17845231,0.17536205,0.19356224,0.18003036,0.19234622,0.21374801,0.1944525,0.19165553,0.21904105,0.19805391,0.21330759,0.19357584,0.23189998,0.24035259,0.24213552,0.24586856,0.2479728,0.24011171,0.24364334,0.2567117,0.26154348,0.24730578,0.27933028,0.2580934,0.27353284,0.29545233,0.28888896,0.29172298,0.3003381,0.30644205,0.3026213,0.29130402,0.31133312,0.31988665,0.32365015,0.31650966,0.3236371,0.33711696,0.31184506,0.29413396,0.31920937,0.31997257,0.3284808,0.31432775,0.3224398,0.31790993,0.32997608,0.3263645,0.32803193,0.297732,0.32302293,0.30784464,0.3278434,0.32640678,0.32987314,0.3215347,0.31305242,0.31627285,0.3206017,0.32188255,0.30038378,0.32292664,0.3334344,0.32410887,0.3474109,0.32514063,0.3255393,0.31899244,0.33582562,0.32369366,0.30334532,0.318896,0.33271268,0.32357994,0.3141581,0.31409287,0.32975996,0.32605603,0.30652162,0.32161066,0.31399566,0.32142532,0.3240137,0.3268271,0.33058164,0.3191011,0.3184652,0.31525156,0.3212695,0.31740203,0.32088464,0.30256873,0.3250418,0.3287526,0.31626743,0.31516814,0.3048575,0.32732457,0.31526726,0.3275239,0.31515786
16,-0.4061044,-0.33539563,-0.23930125,-0.16345994,-0.05907419,0.045574762,0.11536519,0.21563816,0.2850761,0.37306616,0.4623891,0.54795456,0.633123,0.70325637,0.8459681,0.90709347,0.98887897,0.99816954,0.95485973,0.8715674,0.6681365,0.45131442,0.3014489,0.21222174,0.1784455,0.13950479,0.16076718,0.15378788,0.15762879,0.18626131,0.17307088,0.18721272,0.19369245,0.17924428,0.183238,0.20443234,0.19945495,0.20849775,0.19821218,0.20346814,0.21790332,0.21360724,0.22751829,0.22723486,0.23206139,0.2494408,0.24512886,0.23159109,0.2526226,0.24316204,0.2615089,0.24674758,0.25150058,0.2770275,0.264949,0.27898183,0.26239875,0.29727504,0.2779863,0.29295194,0.3038255,0.30674508,0.30022448,0.31544602,0.32886258,0.31528848,0.3418259,0.31248373,0.34868512,0.30447912,0.31895164,0.33717474,0.32533374,0.32761866,0.31809568,0.32881618,0.32029927,0.32431954,0.34106633,0.3215015,0.33326277,0.30620754,0.32263604,0.3296814,0.34404027,0.34267187,0.32759026,0.32544747,0.3338906,0.3121882,0.3029453,0.33857483,0.33670554,0.31423396,0.3298353,0.32984674,0.31865376,0.32069907,0.31332937,0.34456635,0.32946363,0.31013748,0.32290313,0.31489453,0.31179395,0.3323108,0.33622855,0.3290959,0.30800873,0.33064905,0.31387216,0.32661256,0.31381035,0.30305943,0.332253,0.31810072,0.3194598,0.3243401,0.30924407,0.31255952,0.3230351,0.32074165,0.32654813,0.31399038,0.31120723,0.31819984,0.30316725,0.30952963,0.31637958,0.31179643,0.33970594
17,-0.41767943,-0.3355712,-0.24922164,-0.15229815,-0.06367029,0.030460753,0.12980427,0.21832871,0.29780886,0.38240507,0.45591682,0.5509013,0.6525264,0.7383498,0.8167114,0.9109314,0.9499555,0.933727,0.849658,0.71312124,0.52545506,0.3681613,0.25765067,0.18932676,0.19090405,0.18070352,0.20327558,0.20140298,0.20496497,0.20028517,0.19883864,0.20314802,0.21420714,0.22605915,0.22524166,0.21853833,0.22433312,0.22507596,0.2251771,0.23841295,0.23254433,0.24147695,0.24077642,0.25257146,0.25293708,0.26558954,0.2590922,0.26198435,0.27427837,0.2854678,0.27491114,0.28713796,0.2971328,0.300486,0.29328892,0.29268357,0.3001557,0.30883792,0.31431553,0.323028,0.3210588,0.32415918,0.33938712,0.31991863,0.33021316,0.32830268,0.353824,0.34339684,0.32700878,0.32803965,0.33322167,0.32906735,0.33390382,0.3279302,0.3251852,0.32462218,0.33299103,0.32617748,0.3317715,0.32554215,0.32288623,0.3374685,0.33046374,0.3336994,0.3277009,0.32032543,0.33738387,0.3277629,0.31983724,0.33130777,0.3274003,0.32418203,0.31788668,0.33351684,0.33258784,0.3238586,0.32905138,0.3258825,0.34560478,0.32241756,0.33627936,0.3393354,0.32019967,0.33980656,0.3279594,0.33650112,0.3337583,0.33205223,0.32504302,0.33727798,0.33217585,0.3335113,0.3423958,0.33056182,0.32842708,0.3284488,0.31982833,0.32733855,0.3291226,0.326106,0.3250582,0.32937533,0.33764574,0.3270842,0.3254795,0.34082717,0.32990384,0.33013615,0.32434833,0.33989346,0.31287837
18,-0.42077976,-0.33342627,-0.24743061,-0.1525164,-0.06315159,0.032678537,0.13041489,0.21584238,0.29107067,0.3863725,0.46045095,0.5568789,0.65591663,0.7393092,0.820181,0.91245496,0.9618964,0.963077,0.8847788,0.74385726,0.5522888,0.38338995,0.25182202,0.18759048,0.18101628,0.1710572,0.19234385,0.19310209,0.1947357,0.19643688,0.18574491,0.19748011,0.20769283,0.2152886,0.22508766,0.2104914,0.21561012,0.21777241,0.22388594,0.22641966,0.23363447,0.2388375,0.23745844,0.25311524,0.24815673,0.25990802,0.25205424,0.25939107,0.2672779,0.27731562,0.27321577,0.27772552,0.2841973,0.28202206,0.28887627,0.28661713,0.29306382,0.3008005,0.31135422,0.3150277,0.31706125,0.31994268,0.33004394,0.31669703,0.32440165,0.329001,0.34359217,0.33512735,0.3254605,0.31780425,0.32989806,0.32844603,0.3337816,0.33035755,0.32218835,0.3290958,0.33342057,0.32574213,0.334755,0.32149,0.32691294,0.33405218,0.33196008,0.33686444,0.32453695,0.32587606,0.32090542,0.32926247,0.3221223,0.3196792,0.32446313,0.32186905,0.31703573,0.33471346,0.3301702,0.32502317,0.32463574,0.32755154,0.33526877,0.32173142,0.32357645,0.3330101,0.31837168,0.33537588,0.32999727,0.33227432,0.32746595,0.3344851,0.324749,0.34164816,0.32630354,0.32831168,0.3403846,0.3237486,0.32934752,0.33252326,0.32513264,0.32356307,0.3300195,0.3281028,0.32611442,0.32591197,0.33692813,0.32869276,0.32450354,0.3355292,0.32902047,0.33034596,0.32150322,0.33582276,0.31708446
19,-0.35546392,-0.27486414,-0.19060493,-0.1262939,-0.054107755,0.028137945,0.08865902,0.1684395,0.23113805,0.30029005,0.3867968,0.45848417,0.5279756,0.5912658,0.6393147,0.73240024,0.8059423,0.8637546,0.97015524,1.0442975,1.0764866,0.9457406,0.7663489,0.57349557,0.37255204,0.24006668,0.17278688,0.17651519,0.15689723,0.17411347,0.15414475,0.16950524,0.1751591,0.17239103,0.1769602,0.17670509,0.1790855,0.18012363,0.1884882,0.17860349,0.18687186,0.1934176,0.18660323,0.20776452,0.20827746,0.20191854,0.21845947,0.21647145,0.22146302,0.22040123,0.23101532,0.23554054,0.23122123,0.23110771,0.23963743,0.23751599,0.2537964,0.2605852,0.26146066,0.26286942,0.26133955,0.2662676,0.27680266,0.27538633,0.28299925,0.26692826,0.26990095,0.28524375,0.28541705,0.27033025,0.28178453,0.28613308,0.2820493,0.28191984,0.28661907,0.2842798,0.28298542,0.27885163,0.27396166,0.28248873,0.29853043,0.27437976,0.26931724,0.2947493,0.27435175,0.2781826,0.28130415,0.27841848,0.2694657,0.28422275,0.27554977,0.27161205,0.271268,0.27896062,0.28234303,0.27139485,0.28435466,0.28418913,0.27922982,0.2875524,0.2704846,0.28351846,0.29264155,0.2915692,0.2784502,0.27443188,0.2580741,0.29757664,0.27751875,0.29229036,0.28333807,0.2779944,0.28296912,0.28030458,0.29192322,0.27866858,0.27689737,0.28042245,0.28090596,0.2783669,0.2854431,0.2770454,0.26623055,0.26634428,0.28227043,0.28315052,0.28382832,0.27770206,0.26343632,0.2790611,0.27216437
20,-0.37283206,-0.28692538,-0.21742006,-0.12290648,-0.05898476,0.027077466,0.10700953,0.18300107,0.26106152,0.3329082,0.4169512,0.4864434,0.54830146,0.6489109,0.71040446,0.7904451,0.8538962,0.8711416,0.8872427,0.8465565,0.78586376,0.64055735,0.5019059,0.3842434,0.28581476,0.2391123,0.20032282,0.19629526,0.18491371,0.19083194,0.2030696,0.19945106,0.20732048,0.19347407,0.2031673,0.19966617,0.2026354,0.20102772,0.2106814,0.2069974,0.20896009,0.20193039,0.22604993,0.22060654,0.23129922,0.22985269,0.23792987,0.23084767,0.24847776,0.24774942,0.25138426,0.26449993,0.25184292,0.2702584,0.25355956,0.25887492,0.26206094,0.2783308,0.26826742,0.2869283,0.2841816,0.2855219,0.2953031,0.27791893,0.29970917,0.29578447,0.2940417,0.30361652,0.27578714,0.30483922,0.28726667,0.29600918,0.29147303,0.27620268,0.2839423,0.29519048,0.28677997,0.2965812,0.2824835,0.28385645,0.27750003,0.292719,0.27790123,0.29279375,0.28849307,0.28555864,0.2986511,0.27913433,0.2937706,0.2900908,0.28526264,0.30005947,0.30303997,0.2840879,0.2968322,0.28832775,0.2957412,0.2925765,0.29436365,0.28679183,0.29917932,0.29144034,0.29350471,0.29704913,0.28566742,0.2938301,0.28987157,0.2989915,0.29410696,0.2796322,0.29470628,0.30276138,0.29063457,0.30317092,0.2814233,0.28069222,0.28998876,0.29797727,0.2889812,0.27378327,0.30040693,0.27841625,0.29099146,0.2980945,0.28740776,0.2922613,0.2754021,0.2791121,0.2876629,0.2858347,0.29272977
21,-0.36887133,-0.28322327,-0.220104,-0.11976464,-0.0568224,0.02037131,0.11165771,0.18002519,0.2564535,0.33705258,0.42324206,0.48906004,0.54861975,0.6565635,0.7175655,0.8032906,0.8601895,0.8558167,0.8586858,0.80392885,0.73957276,0.59182626,0.46225226,0.35658616,0.2746212,0.23229656,0.1940712,0.19566329,0.1917551,0.192942,0.20717388,0.20106015,0.20547605,0.19682312,0.20947117,0.1935258,0.19740312,0.20163217,0.21416211,0.21020284,0.21150425,0.20100069,0.22412187,0.22302112,0.23210575,0.22806554,0.2401628,0.22910964,0.25354466,0.23799592,0.2529958,0.2682995,0.253866,0.27276596,0.26369253,0.26456204,0.25551635,0.2752812,0.2779608,0.2895682,0.29186866,0.29185724,0.29014018,0.2747644,0.29659396,0.2947098,0.288708,0.30472076,0.26800597,0.30665377,0.29278028,0.2949827,0.2958567,0.27409333,0.28864425,0.30242968,0.28917074,0.29792488,0.27825516,0.28025547,0.27820775,0.29632947,0.27635232,0.29140615,0.28605926,0.28320894,0.30182478,0.277398,0.29112765,0.283755,0.2912409,0.3023366,0.30355057,0.27699658,0.30233467,0.28175017,0.2939407,0.2908572,0.28661326,0.28104335,0.29496735,0.2923777,0.29108316,0.30094832,0.28437078,0.29808247,0.28995544,0.2957243,0.29638124,0.27921933,0.2948543,0.30404606,0.28932768,0.30202478,0.2824714,0.28711107,0.2880605,0.29192635,0.28866053,0.263868,0.29463375,0.2753273,0.29028752,0.30623403,0.28776675,0.28588578,0.27364063,0.28238514,0.28798062,0.27634886,0.29353073
22,-0.43406254,-0.3289329,-0.25857309,-0.15126896,-0.06942929,0.0352801,0.11095287,0.20747116,0.3039039,0.38827893,0.47415888,0.5379977,0.63895035,0.71552014,0.7901092,0.86243147,0.97436047,1.0417948,1.0998989,1.0970066,1.0410821,0.8983685,0.70032257,0.5266203,0.35820392,0.2610411,0.19596443,0.1949265,0.18516074,0.19362211,0.19548444,0.19629547,0.20315519,0.21268141,0.20749895,0.20493035,0.21246524,0.21582633,0.24021323,0.22876674,0.24024194,0.23609804,0.246359,0.24252982,0.25395003,0.26201946,0.26805547,0.2592554,0.27853915,0.27329808,0.28668532,0.29096764,0.29564443,0.2960031,0.29399294,0.30162627,0.29863948,0.32148558,0.31667373,0.31641454,0.32551476,0.32710472,0.33129144,0.34096795,0.34420827,0.3379562,0.35100102,0.3451088,0.3314629,0.34302533,0.35314783,0.34937343,0.34913436,0.34441042,0.33964077,0.3392353,0.34024477,0.35430917,0.3415693,0.3415184,0.33710012,0.34478298,0.3420424,0.34752157,0.3398602,0.33512804,0.3377017,0.34243497,0.3357891,0.34598273,0.3508009,0.34034115,0.34322852,0.3438091,0.35162535,0.34966102,0.3488813,0.35002092,0.3411245,0.34081644,0.3422543,0.35411048,0.34025577,0.3547533,0.33979854,0.3427546,0.33617055,0.35629869,0.35116553,0.34410578,0.3521803,0.34395322,0.36371693,0.35715705,0.34032956,0.3515117,0.35047537,0.33925602,0.34337473,0.3442995,0.3519481,0.34240958,0.34852463,0.3430567,0.34137982,0.3406526,0.32995853,0.33415204,0.34625196,0.3385935,0.3385725
23,-0.42250836,-0.33390635,-0.25597304,-0.15544605,-0.057580046,0.03137403,0.11833586,0.21119297,0.30594638,0.39576563,0.47795275,0.55979013,0.6548392,0.7269875,0.814389,0.894865,0.9642328,1.0446526,1.0794802,1.0729825,0.97790295,0.8372325,0.6602484,0.46907657,0.35076705,0.25819063,0.22594775,0.20188141,0.19667625,0.20682216,0.19565108,0.20564985,0.21761696,0.22518043,0.22939602,0.22298071,0.22640996,0.2322175,0.22770497,0.24126917,0.24079686,0.25387993,0.2537473,0.2720477,0.2617589,0.27900228,0.26883227,0.27043656,0.28808555,0.29634157,0.29258534,0.299666,0.3024359,0.3110913,0.2957784,0.30736697,0.30938044,0.31291026,0.3172796,0.32935372,0.33793646,0.33585835,0.3424921,0.33815813,0.3365794,0.34201503,0.3605977,0.35234535,0.34596962,0.3484896,0.3539481,0.347277,0.34855935,0.34830493,0.34595057,0.3586746,0.35363293,0.3396783,0.3547263,0.34408665,0.34315932,0.35599282,0.35348257,0.35577148,0.34659967,0.34836116,0.34799308,0.34841838,0.34325927,0.34040654,0.3453936,0.34434575,0.34035385,0.34473628,0.3480993,0.35654598,0.35104817,0.34349915,0.352337,0.34920475,0.34749115,0.34869826,0.33879942,0.35353664,0.34752816,0.34954756,0.34794736,0.3485903,0.35222906,0.3453549,0.3565591,0.35732967,0.36394855,0.35118294,0.35493562,0.34795466,0.34170958,0.35142216,0.3574323,0.3504699,0.34905732,0.36110002,0.35452792,0.3453686,0.34999448,0.35359067,0.35225582,0.34295022,0.34716216,0.35366395,0.34723234
24,-0.4314384,-0.3468845,-0.25013807,-0.16066223,-0.0731885,0.033652864,0.120992124,0.21300066,0.3086613,0.39743647,0.48631197,0.57280385,0.65468854,0.7464596,0.86976355,0.92705905,0.9853182,0.99298364,0.8866817,0.76563513,0.54001445,0.36677253,0.22938958,0.17544931,0.1535611,0.16105856,0.16749719,0.16682962,0.17462362,0.17752346,0.1842804,0.19355524,0.20215324,0.18934901,0.20392154,0.22305813,0.21884255,0.22008508,0.22539525,0.23540553,0.22846586,0.23501123,0.24589097,0.25028497,0.2560395,0.25718772,0.270491,0.26354802,0.27292788,0.27409354,0.27880424,0.28049052,0.28927228,0.29887944,0.29747424,0.30045155,0.30311573,0.32141766,0.30122226,0.32055977,0.31857243,0.3309532,0.3316329,0.34329063,0.33611554,0.34371823,0.35876346,0.35125297,0.35595766,0.34404713,0.34285516,0.34912193,0.35006437,0.354405,0.34576684,0.34649983,0.3477239,0.3505025,0.35931292,0.35009226,0.34135634,0.34261483,0.3474922,0.35287046,0.3590307,0.35537416,0.35164127,0.34389126,0.35440242,0.3462956,0.33786654,0.3580228,0.35550165,0.34411982,0.36043862,0.36971042,0.34914976,0.3544739,0.3484269,0.36126536,0.35039732,0.3482986,0.35212266,0.33922666,0.34984502,0.34929526,0.3572116,0.34560126,0.34638023,0.34430635,0.35079193,0.3464055,0.34504727,0.34549043,0.3573255,0.34911743,0.34522778,0.3526943,0.34508595,0.3468592,0.3527489,0.3512418,0.35787317,0.34832415,0.3441311,0.35178888,0.35057133,0.34691492,0.3557255,0.35173494,0.36083618
25,-0.47504586,-0.37833396,-0.26623523,-0.1599814,-0.07230335,0.030244984,0.13475849,0.23934047,0.32565874,0.43425158,0.5235251,0.6327194,0.71486354,0.7820487,0.8255072,0.86218554,0.8527108,0.7999559,0.6912184,0.49200523,0.3348756,0.21418867,0.14797251,0.15808192,0.16787152,0.18580945,0.19569366,0.21786548,0.2157999,0.2245252,0.22139505,0.23183729,0.23670231,0.23856305,0.25246614,0.24497359,0.24433295,0.24726228,0.25280404,0.2529799,0.26907107,0.2693876,0.27467412,0.28902423,0.28658223,0.2898859,0.3012352,0.30371848,0.30435157,0.31564954,0.3179019,0.31845132,0.3226024,0.32215253,0.33240792,0.3402622,0.3365385,0.34916222,0.35552785,0.36340484,0.36886692,0.3724022,0.38063225,0.37291068,0.37421796,0.38245744,0.37345487,0.39986694,0.37474865,0.38546813,0.3769214,0.39218515,0.38085243,0.3812635,0.3877203,0.38934606,0.38928807,0.3814444,0.38065928,0.37985134,0.39014763,0.3947741,0.3794233,0.3982618,0.36871722,0.38180557,0.37453553,0.3882345,0.38495165,0.38473463,0.38399994,0.37551308,0.3827248,0.38392246,0.38478684,0.37781963,0.38854402,0.38078958,0.38898954,0.37748185,0.37822008,0.3831579,0.38294867,0.39005464,0.38803813,0.3870684,0.3714159,0.397762,0.38619828,0.39018494,0.3905025,0.38165158,0.38887212,0.39529404,0.38786685,0.38588095,0.3895757,0.38122624,0.38988632,0.38694373,0.38790354,0.38019976,0.382767,0.38347313,0.38718092,0.3937654,0.39118952,0.38214687,0.3780597,0.3890048,0.37206015
26,-0.47708714,-0.3793066,-0.26695105,-0.1677089,-0.070962116,0.032284684,0.1363542,0.24239427,0.33403096,0.43584222,0.52511156,0.62431103,0.7107385,0.7730818,0.8169765,0.85853404,0.8493394,0.7860474,0.67548096,0.49276006,0.32607394,0.22733529,0.17794384,0.17437789,0.17977493,0.20099181,0.2178834,0.23087604,0.22396958,0.2279002,0.22627628,0.23759715,0.24167271,0.25101218,0.25907555,0.25052977,0.25820857,0.25913996,0.2617185,0.26227304,0.277746,0.28591046,0.2787737,0.29594895,0.29568037,0.300753,0.30355507,0.3152496,0.30709678,0.32706916,0.31990278,0.32595816,0.33571345,0.33420926,0.3365845,0.34096465,0.34803957,0.35415658,0.36181828,0.37138215,0.36624908,0.37442192,0.38935405,0.37758797,0.38082933,0.37926555,0.38127723,0.4038888,0.37358576,0.389265,0.3844772,0.38996696,0.38444722,0.38927215,0.38606784,0.38665357,0.39175805,0.3790135,0.38123786,0.38209125,0.38779745,0.39993116,0.3869223,0.40012208,0.37410325,0.37423965,0.38183603,0.38723415,0.3801045,0.3873422,0.38472143,0.38011703,0.37824368,0.38946784,0.3827682,0.38354254,0.3906389,0.38424218,0.39734092,0.38453245,0.38241452,0.3848805,0.38231468,0.39407805,0.3969744,0.38107228,0.37484598,0.39601728,0.38606495,0.3909801,0.39595002,0.38597113,0.39679483,0.3951904,0.38848314,0.3887343,0.39262253,0.38937014,0.38908106,0.3949037,0.3879449,0.3840601,0.386194,0.38083997,0.3927485,0.39711878,0.393313,0.3940202,0.3760984,0.40044206,0.37253377
